1524509777782,begin 1000,,,,,,
1524509777783,top,,,,,,
1524509777783,gyro,-0.20241632,-0.10387153,0.27432737,347720781.759033,347720781759033.0,0.0
1524509777783,gyro,-0.27965412,-0.11985177,0.26367387,347720792.104492,347720792104492.0,1.0
1524509777814,gyro,-0.35422856,-0.17045584,0.25834712,347720817.739257,347720817739257.0,3.0
1524509777814,gyro,-0.33558494,-0.14382212,0.25834712,347720801.809081,347720801809081.0,2.0
1524509777814,gyro,-0.27965412,-0.22372329,0.25834712,347720831.868896,347720831868896.0,5.0
1524509777814,gyro,-0.33025820000000006,-0.19708957,0.25834712,347720823.44604397,347720823446044.0,4.0
1524509777843,gyro,-0.21839654,-0.23437679,0.25568378,347720841.878662,347720841878662.0,6.0
1524509777844,gyro,-0.16246572,-0.23704016,0.24769364,347720852.224121,347720852224121.0,7.0
1524509777844,gyro,-0.12517852,-0.23171341,0.22905004,347720862.294921,347720862294921.0,8.0
1524509777873,gyro,-0.10653489999999999,-0.23437679,0.20507969,347720871.999511,347720871999511.0,9.0
1524509777873,gyro,-0.10653489999999999,-0.2530204,0.17045584,347720882.34497005,347720882344970.0,10.0
1524509777906,gyro,-0.11985177,-0.2823175,0.12517852,347720893.02612203,347720893026122.0,11.0
1524509777907,gyro,-0.14115874,-0.31427795,0.069247685,347720907.399902,347720907399902.0,12.0
1524509777907,gyro,-0.18909945,-0.34357506,0.01065349,347720912.496337,347720912496337.0,13.0
1524509777907,gyro,-0.2530204,-0.36221868,-0.031960472000000004,347720922.384033,347720922384033.0,14.0
1524509777934,gyro,-0.28498086,-0.35689193,-0.058594197,347720932.149658,347720932149658.0,15.0
1524509777935,gyro,-0.26900062,-0.33558494,-0.06658431,347720942.495117,347720942495117.0,16.0
1524509777936,gyro,-0.21306979999999998,-0.30362448,-0.063920945,347720952.626953,347720952626953.0,17.0
1524509777964,gyro,-0.1464855,-0.27166399999999996,-0.055930823,347720962.23999,347720962239990.0,18.0
1524509777964,gyro,-0.09588141,-0.24769364,-0.047940705,347720972.554931,347720972554931.0,19.0
1524509777964,gyro,-0.06658431,-0.23171341,-0.047940705,347720988.790283,347720988790283.0,20.0
1524509777993,gyro,-0.045277335,-0.22105992,-0.061257567,347720993.03222597,347720993032226.0,21.0
1524509777994,gyro,-0.013316861999999999,-0.21040644,-0.08256455,347721003.103027,347721003103027.0,22.0
1524509777994,gyro,0.031960472000000004,-0.19975294,-0.10919827,347721012.746581,347721012746581.0,23.0
1524509778024,gyro,0.037287217000000004,-0.13849537,-0.17578259,347721042.836913,347721042836913.0,26.0
1524509778024,gyro,0.07191106,-0.18643607,-0.13583199999999998,347721022.420654,347721022420654.0,24.0
1524509778024,gyro,0.07990117,-0.16512910000000003,-0.15980235,347721032.79662997,347721032796630.0,25.0
1524509778053,gyro,-0.034623843,-0.10120816,-0.18643607,347721052.449951,347721052449951.0,27.0
1524509778054,gyro,-0.11452502,-0.058594197,-0.18909945,347721062.886962,347721062886962.0,28.0
1524509778084,gyro,-0.26633725,0.05326745,-0.13583199999999998,347721094.93041897,347721094930419.0,30.0
1524509778084,gyro,-0.3009611,0.08256455,-0.10919827,347721102.956542,347721102956542.0,31.0
1524509778084,gyro,-0.18110934,-0.015980236000000002,-0.18110934,347721072.805175,347721072805175.0,29.0
1524509778114,gyro,-0.33025820000000006,0.10653489999999999,-0.08256455,347721112.661132,347721112661132.0,32.0
1524509778115,gyro,-0.33558494,0.12517852,-0.063920945,347721122.915038,347721122915038.0,33.0
1524509778115,gyro,-0.31427795,0.13849537,-0.045277335,347721133.04687405,347721133046874.0,34.0
1524509778144,gyro,-0.25568378,0.13849537,0.0026633726,347721152.944335,347721152944335.0,36.0
1524509778144,gyro,-0.27965412,0.14115874,-0.023970352,347721142.69042903,347721142690429.0,35.0
1524509778174,gyro,-0.26367387,0.13316862,0.031960472000000004,347721162.95410097,347721162954101.0,37.0
1524509778174,gyro,-0.3781989,0.13849537,0.07990117,347721185.170898,347721185170898.0,38.0
1524509778175,gyro,-0.41015938,0.15713897,0.09588141,347721193.074951,347721193074951.0,39.0
1524509778204,gyro,-0.38352564,0.18909945,0.111861646,347721202.810058,347721202810058.0,40.0
1524509778204,gyro,-0.3009611,0.22905004,0.122515135,347721213.24707,347721213247070.0,41.0
1524509778204,gyro,-0.18909945,0.27166399999999996,0.13316862,347721223.1958,347721223195800.0,42.0
1524509778234,gyro,-0.07191106,0.30895123,0.13849537,347721232.90038997,347721232900390.0,43.0
1524509778235,gyro,0.034623843,0.33292156,0.14914887,347721243.337402,347721243337402.0,44.0
1524509778276,gyro,0.12784189,0.34357506,0.15980235,347721253.347167,347721253347167.0,45.0
1524509778283,gyro,0.28764424,0.26633725,0.21040644,347721293.477783,347721293477783.0,48.0
1524509778283,gyro,0.25834712,0.3196047,0.18909945,347721275.106201,347721275106201.0,46.0
1524509778283,gyro,0.28498086,0.292971,0.20241632,347721283.43749905,347721283437499.0,47.0
1524509778283,bottom,,,,,,
1524509778303,gyro,0.3009611,0.20774306,0.22372329,347721323.415527,347721323415527.0,51.0
