1476900214503,magnet,-95.1295,-87.0165,25.8335,176798705427245,
1476900214504,magnet,-58.438,-57.035,-25.742,176798725202635,
1476900214607,accel,1.0101161,1.5558661,9.225089,176798760816649,
1476900214608,magnet,-56.059002,-59.4445,-26.962,176798760816649,
1476900214608,accel,1.0196906,1.4601204,9.215514,176798770185546,
1476900214608,magnet,-57.2485,-58.8345,-26.962,176798770185546,
1476900214608,accel,1.0388398,1.4601204,9.225089,176798779096678,
1476900214608,magnet,-58.438,-57.645,-26.352001,176798779096678,
1476900214608,gyro,0.0,0.007990118,0.0,176798779096678,
1476900214608,accel,1.0484143,1.4601204,9.2825365,176798784071044,
1476900214608,gyro,-0.005326745,-0.0026633726,0.0026633726,176798784071044,
1476900214608,accel,1.0388398,1.5462915,9.330409,176798788374022,
1476900214608,magnet,-54.9,-60.024002,-25.132,176798788374022,
1476900214608,accel,1.0196906,1.6037389,9.359133,176798791578368,
1476900214609,gyro,0.023970352,-0.0026633726,0.007990118,176798791578368,
1476900214609,accel,1.0101161,1.6516117,9.320834,176798796064452,
1476900214609,magnet,-56.059002,-58.8345,-26.962,176798796064452,
1476900214609,gyro,0.023970352,-0.0026633726,0.007990118,176798796064452,
1476900214609,accel,1.0101161,1.6803354,9.339984,176798800031737,
1476900214609,gyro,0.04261396,0.0,0.01065349,176798800031737,
1476900214609,accel,1.0484143,1.709059,9.407005,176798803907469,
1476900214609,gyro,0.05060408,0.005326745,0.01065349,176798803907469,
1476900214609,accel,1.0579889,1.7569319,9.378282,176798807691649,
1476900214609,magnet,-57.2485,-58.8345,-25.742,176798807691649,
1476900214609,accel,1.0579889,1.776081,9.359133,176798811140135,
1476900214610,gyro,0.05060408,0.005326745,0.01065349,176798811140135,
1476900214610,accel,1.0771381,1.7665064,9.339984,176798814832762,
1476900214610,gyro,0.04261396,0.0026633726,0.007990118,176798814832762,
1476900214610,accel,1.0675635,1.776081,9.263388,176798819135741,
1476900214610,magnet,-57.8585,-57.645,-25.132,176798819135741,
1476900214610,gyro,0.029297099,0.0026633726,0.005326745,176798819135741,
1476900214610,accel,1.0867126,1.7377827,9.244238,176798823255614,
1476900214610,accel,1.0675635,1.6899099,9.215514,176798828016356,
1476900214610,magnet,-58.438,-58.8345,-26.352001,176798828016356,
1476900214610,gyro,0.0026633726,0.0,0.0026633726,176798828016356,
1476900214610,accel,1.0867126,1.6707608,9.244238,176798832044676,
1476900214611,gyro,-0.0026633726,0.0,0.0026633726,176798832044676,
1476900214611,accel,1.0867126,1.6133134,9.177217,176798836011962,
1476900214611,magnet,-57.2485,-59.4445,-26.352001,176798836011962,
1476900214611,gyro,-0.0026633726,0.0,0.0026633726,176798836011962,
1476900214611,accel,1.0867126,1.5462915,9.167642,176798839979247,
1476900214611,gyro,-0.007990118,0.0,0.0026633726,176798839979247,
1476900214611,accel,1.0867126,1.5079932,9.129343,176798843519286,
1476900214611,gyro,-0.01065349,0.0026633726,0.0026633726,176798843519286,
1476900214611,accel,1.0771381,1.4505459,9.110194,176798847547606,
1476900214611,magnet,-57.2485,-59.4445,-24.522,176798847547606,
1476900214611,accel,1.0771381,1.4313968,9.100619,176798850690917,
1476900214611,gyro,-0.01065349,0.0026633726,0.0026633726,176798850690917,
1476900214612,accel,1.0771381,1.4122477,9.033598,176798854658202,
1476900214612,gyro,-0.005326745,0.0026633726,0.0026633726,176798854658202,
1476900214612,accel,1.0579889,1.3930986,9.119769,176798859388426,
1476900214612,magnet,-55.4795,-58.8345,-26.962,176798859388426,
1476900214612,gyro,0.0,0.0,0.005326745,176798859388426,
1476900214612,accel,1.0484143,1.4218222,9.129343,176798863294676,
1476900214612,accel,1.0579889,1.4122477,9.167642,176798867780760,
1476900214612,magnet,-56.059002,-59.4445,-26.352001,176798867780760,
1476900214612,gyro,0.026633725,0.0,0.007990118,176798867780760,
1476900214612,accel,1.0579889,1.5271424,9.263388,176798872572020,
1476900214612,gyro,0.039950587,-0.0026633726,0.007990118,176798872572020,
1476900214613,accel,1.0484143,1.6133134,9.253813,176798876966551,
1476900214613,magnet,-57.2485,-59.4445,-25.742,176798876966551,
1476900214627,gyro,0.055930823,-0.0026633726,0.01065349,176798876966551,
1476900214627,accel,1.0388398,1.6899099,9.253813,176798881422118,
1476900214627,gyro,0.061257567,-0.0026633726,0.013316862,176798881422118,
1476900214627,accel,1.0292653,1.7665064,9.272962,176798885969237,
1476900214627,magnet,-57.8585,-58.8345,-25.742,176798885969237,
1476900214627,gyro,0.061257567,-0.0026633726,0.013316862,176798885969237,
1476900214627,accel,1.0388398,1.8239537,9.2825365,176798890607909,
1476900214627,gyro,0.063920945,-0.005326745,0.013316862,176798890607909,
1476900214628,accel,1.0196906,1.9005502,9.320834,176798894788817,
1476900214628,gyro,0.055930823,-0.005326745,0.013316862,176798894788817,
1476900214628,accel,1.0196906,1.929274,9.2825365,176798899580077,
1476900214628,magnet,-57.2485,-58.8345,-25.742,176798899580077,
1476900214628,gyro,0.045277335,-0.005326745,0.013316862,176798899580077,
1476900214628,accel,1.0196906,1.8909757,9.29211,176798903303221,
1476900214628,gyro,0.026633725,-0.005326745,0.013316862,176798903303221,
1476900214628,accel,1.0388398,1.8718265,9.215514,176798907331542,
1476900214629,magnet,-55.4795,-58.8345,-26.962,176798907331542,
1476900214629,accel,1.0101161,1.79523,9.158067,176798910535887,
1476900214629,gyro,0.007990118,-0.005326745,0.01065349,176798910535887,
1476900214723,accel,1.0101161,1.7282082,9.148493,176798914533690,
1476900214723,gyro,-0.01065349,-0.007990118,0.01065349,176798914533690,
1476900214724,accel,1.0292653,1.6133134,9.177217,176798919355467,
1476900214724,magnet,-57.2485,-57.035,-26.962,176798919355467,
1476900214724,gyro,-0.026633725,-0.007990118,0.007990118,176798919355467,
1476900214724,accel,1.0196906,1.5462915,9.110194,176798923536376,
1476900214724,gyro,-0.037287217,-0.01065349,0.005326745,176798923536376,
1476900214724,accel,1.0484143,1.4505459,9.148493,176798927290038,
1476900214724,magnet,-58.438,-59.4445,-25.742,176798927290038,
1476900214724,accel,1.0484143,1.4026731,9.110194,176798930799559,
1476900214724,gyro,-0.04261396,-0.013316862,0.0026633726,176798930799559,
1476900214724,accel,1.0484143,1.3643749,9.100619,176798934553221,
1476900214724,gyro,-0.04261396,-0.013316862,0.0,176798934553221,
1476900214725,accel,1.0771381,1.3643749,9.119769,176798939008788,
1476900214725,magnet,-55.4795,-60.634,-25.132,176798939008788,
1476900214725,gyro,-0.031960472,-0.013316862,-0.0026633726,176798939008788,
1476900214725,accel,1.0771381,1.383524,9.138918,176798943098143,
1476900214725,accel,1.0867126,1.4601204,9.18679,176798947523192,
1476900214725,magnet,-56.059002,-58.8345,-26.352001,176798947523192,
1476900214725,gyro,-0.005326745,-0.013316862,-0.0026633726,176798947523192,
1476900214725,accel,1.0484143,1.5079932,9.20594,176798951704100,
1476900214725,gyro,0.0026633726,-0.013316862,0.0,176798951704100,
1476900214725,accel,1.0484143,1.622888,9.244238,176798955579833,
1476900214725,magnet,-57.2485,-58.8345,-26.962,176798955579833,
1476900214726,gyro,0.0026633726,-0.013316862,0.0,176798955579833,
1476900214726,accel,1.0388398,1.6420372,9.215514,176798959730223,
1476900214731,left,
1476900214726,gyro,0.013316862,-0.01065349,0.0026633726,176798959730223,
1476900214734,accel,1.0196906,1.6994845,9.244238,176798963331298,
1476900214735,gyro,0.018643608,-0.007990118,0.007990118,176798963331298,
1476900214735,accel,1.0196906,1.7282082,9.2825365,176798967145995,
1476900214735,magnet,-56.059002,-58.8345,-25.132,176798967145995,
1476900214735,accel,0.99096704,1.6994845,9.244238,176798970380858,
1476900214735,gyro,0.023970352,-0.007990118,0.013316862,176798970380858,
1476900214735,accel,0.98139244,1.6707608,9.253813,176798974378661,
1476900214735,gyro,0.023970352,-0.005326745,0.013316862,176798974378661,
1476900214735,accel,0.98139244,1.6516117,9.253813,176798979566649,
1476900214735,magnet,-57.8585,-60.024002,-25.132,176798979566649,
1476900214735,gyro,0.023970352,-0.007990118,0.013316862,176798979566649,
1476900214748,accel,1.0101161,1.6324625,9.234664,176798984205321,
1476900214748,gyro,0.018643608,-0.007990118,0.01065349,176798984205321,
1476900214748,accel,1.0196906,1.6420372,9.244238,176798988691405,
1476900214748,magnet,-55.4795,-58.8345,-26.352001,176798988691405,
1476900214748,gyro,0.013316862,-0.01065349,0.007990118,176798988691405,
1476900214748,accel,1.0388398,1.6611862,9.215514,176798993330077,
1476900214748,gyro,0.007990118,-0.01065349,0.0026633726,176798993330077,
1476900214748,accel,1.0388398,1.6611862,9.215514,176798997724608,
1476900214748,magnet,-56.059002,-58.8345,-25.742,176798997724608,
1476900214748,accel,1.0771381,1.6707608,9.20594,176799000898436,
1476900214748,gyro,0.0026633726,-0.01065349,0.0,176799000898436,
1476900214787,accel,1.0484143,1.6707608,9.167642,176799005354003,
1476900214787,magnet,-57.2485,-58.8345,-26.352001,176799005354003,
1476900214787,gyro,0.0,-0.007990118,0.0,176799005354003,
1476900214787,accel,1.0675635,1.6899099,9.244238,176799009992675,
1476900214787,gyro,-0.005326745,-0.007990118,0.0,176799009992675,
1476900214787,accel,1.0579889,1.6994845,9.234664,176799014936522,
1476900214787,magnet,-57.2485,-59.4445,-25.742,176799014936522,
1476900214787,gyro,-0.01065349,-0.005326745,0.0,176799014936522,
1476900214787,accel,1.0292653,1.6707608,9.18679,176799019331053,
1476900214787,gyro,-0.015980236,-0.0026633726,0.0,176799019331053,
1476900214787,accel,1.0292653,1.6611862,9.138918,176799023023680,
1476900214787,gyro,-0.02130698,-0.0026633726,0.0,176799023023680,
1476900214788,accel,1.0101161,1.5845897,9.129343,176799026929930,
1476900214788,magnet,-56.059002,-57.035,-25.132,176799026929930,
1476900214788,accel,1.0005416,1.5750152,9.138918,176799030225829,
1476900214788,gyro,-0.026633725,-0.0026633726,0.0026633726,176799030225829,
1476900214788,accel,1.0005416,1.5558661,9.148493,176799034223632,
1476900214788,gyro,-0.031960472,-0.005326745,0.0026633726,176799034223632,
1476900214788,accel,1.0196906,1.5271424,9.138918,176799038923339,
1476900214788,magnet,-59.0175,-58.8345,-25.742,176799038923339,
1476900214788,gyro,-0.029297099,-0.007990118,0.0026633726,176799038923339,
1476900214800,accel,1.0388398,1.4984187,9.129343,176799042890624,
1476900214801,accel,1.0579889,1.4888442,9.138918,176799047163085,
1476900214801,magnet,-57.2485,-59.4445,-23.912,176799047163085,
1476900214801,gyro,-0.015980236,-0.007990118,0.0,176799047163085,
1476900214801,accel,1.0579889,1.4792696,9.129343,176799051160887,
1476900214801,gyro,-0.007990118,-0.007990118,-0.005326745,176799051160887,
1476900214801,accel,1.1058618,1.5079932,9.148493,176799054945067,
1476900214801,magnet,-57.8585,-59.4445,-25.742,176799054945067,
1476900214801,gyro,-0.007990118,-0.007990118,-0.005326745,176799054945067,
