1476900344692,magnet,-68.503,-66.6425,-25.742,176928939405516,
1476900344692,accel,0.751603,0.9622433,9.407005,176928943281249,
1476900344693,magnet,-67.9235,-66.6425,-23.302,176928943281249,
1476900344693,accel,0.76117754,1.0101161,9.31126,176928953962401,
1476900344693,magnet,-67.3135,-66.0325,-25.132,176928953962401,
1476900344693,accel,0.7994758,1.0196906,9.320834,176928956831053,
1476900344693,gyro,0.018643608,-0.029297099,0.0,176928956831053,
1476900344693,accel,0.751603,1.0101161,9.31126,176928960279540,
1476900344693,gyro,0.018643608,-0.029297099,0.0,176928960279540,
1476900344817,accel,0.7324539,0.98139244,9.263388,176928964979247,
1476900344817,magnet,-67.9235,-64.843,-23.302,176928964979247,
1476900344817,gyro,0.01065349,-0.029297099,0.0026633726,176928964979247,
1476900344817,accel,0.76117754,1.0292653,9.253813,176928968824462,
1476900344818,gyro,0.0,-0.023970352,0.005326745,176928968824462,
1476900344818,accel,0.7994758,1.0101161,9.253813,176928973859862,
1476900344818,magnet,-69.082504,-66.0325,-24.522,176928973859862,
1476900344818,accel,0.78990126,1.0005416,9.234664,176928977003173,
1476900344818,gyro,-0.0026633726,-0.034623843,0.0026633726,176928977003173,
1476900344818,accel,0.85692316,1.0005416,9.234664,176928980329589,
1476900344818,gyro,-0.0026633726,-0.034623843,0.0026633726,176928980329589,
1476900344818,accel,0.8473486,1.0579889,9.177217,176928984663085,
1476900344818,magnet,-69.082504,-66.0325,-24.522,176928984663085,
1476900344818,gyro,0.0,-0.04261396,0.0,176928984663085,
1476900344818,accel,0.8664977,1.0292653,9.244238,176928988386229,
1476900344818,gyro,0.0,-0.045277335,0.0,176928988386229,
1476900344819,accel,0.8473486,0.98139244,9.225089,176928993787841,
1476900344819,magnet,-68.503,-66.0325,-23.912,176928993787841,
1476900344819,accel,0.85692316,0.9526688,9.234664,176928996564940,
1476900344819,gyro,0.0026633726,-0.047940705,-0.0026633726,176928996564940,
1476900344819,accel,0.85692316,0.92394507,9.177217,176928999891356,
1476900344819,gyro,0.0026633726,-0.047940705,-0.0026633726,176928999891356,
1476900344819,accel,0.8760723,0.8856468,9.167642,176929004591063,
1476900344819,magnet,-67.9235,-66.6425,-23.302,176929004591063,
1476900344819,gyro,0.005326745,-0.047940705,-0.005326745,176929004591063,
