1524693702595,begin 1000,,,,,,
1524693702596,top,,,,,,
1524693702596,gyro,0.023970352,-0.0026633726,-0.005326745,1054556.497802,1054556497802.0,0.0
1524693702597,gyro,0.031960472000000004,-0.007990118000000001,-0.0026633726,1054566.782226,1054566782226.0,1.0
1524693702597,gyro,0.026633725,-0.007990118000000001,-0.0026633726,1054577.402343,1054577402343.0,2.0
1524693702626,gyro,0.013316861999999999,-0.007990118000000001,0.0,1054586.435546,1054586435546.0,3.0
1524693702626,gyro,0.0,-0.005326745,0.0,1054606.668701,1054606668701.0,5.0
1524693702626,gyro,0.0026633726,-0.005326745,0.0,1054596.71997,1054596719970.0,4.0
1524693702660,gyro,0.0026633726,-0.0026633726,0.0,1054646.280517,1054646280517.0,9.0
1524693702660,gyro,0.0,-0.005326745,0.0026633726,1054616.342773,1054616342773.0,6.0
1524693702660,gyro,0.0026633726,-0.0026633726,0.0,1054636.606445,1054636606445.0,8.0
1524693702660,gyro,0.0,-0.005326745,0.0026633726,1054630.655517,1054630655517.0,7.0
1524693702696,gyro,0.0026633726,0.0,-0.0026633726,1054656.564941,1054656564941.0,10.0
1524693702696,gyro,0.0,0.0,-0.005326745,1054666.544189,1054666544189.0,11.0
1524693702696,gyro,0.0,0.0,-0.0026633726,1054676.523437,1054676523437.0,12.0
1524693702725,gyro,0.0,0.0,-0.0026633726,1054686.197509,1054686197509.0,13.0
1524693702726,gyro,-0.0026633726,0.0,0.0,1054696.481933,1054696481933.0,14.0
1524693702756,gyro,-0.0026633726,0.0,0.0,1054706.4611809999,1054706461181.0,15.0
1524693702756,gyro,0.0,0.0026633726,0.0,1054723.123779,1054723123779.0,16.0
1524693702756,gyro,0.0026633726,0.0026633726,0.0026633726,1054727.64038,1054727640380.0,17.0
1524693702756,gyro,0.007990118000000001,0.0026633726,0.0,1054736.398925,1054736398925.0,18.0
1524693702757,gyro,0.01065349,0.0026633726,0.0,1054746.0729969998,1054746072997.0,19.0
1524693702785,gyro,0.005326745,0.0,-0.0026633726,1054756.357421,1054756357421.0,20.0
1524693702786,gyro,0.0,0.0026633726,-0.005326745,1054767.2216790002,1054767221679.0,21.0
1524693702816,gyro,-0.01065349,0.0026633726,-0.005326745,1054776.010742,1054776010742.0,22.0
1524693702816,gyro,-0.013316861999999999,0.0026633726,-0.0026633726,1054786.295165,1054786295165.0,23.0
1524693702816,gyro,-0.01065349,0.0,0.0,1054796.2744129999,1054796274413.0,24.0
1524693702856,gyro,0.007990118000000001,0.0,-0.0026633726,1054836.191406,1054836191406.0,28.0
1524693702856,gyro,0.007990118000000001,0.0,-0.0026633726,1054820.902099,1054820902099.0,26.0
1524693702856,gyro,0.01065349,0.0,-0.005326745,1054825.876464,1054825876464.0,27.0
1524693702856,gyro,0.0,0.0,0.0,1054805.948486,1054805948486.0,25.0
1524693702887,gyro,0.0,0.0,0.0,1054846.048583,1054846048583.0,29.0
1524693702887,gyro,-0.015980236000000002,0.0,0.0,1054856.149902,1054856149902.0,30.0
1524693702887,gyro,-0.023970352,0.0,0.0,1054866.12915,1054866129150.0,31.0
1524693702887,gyro,-0.018643608,0.0,-0.005326745,1054875.83374,1054875833740.0,32.0
1524693702916,gyro,-0.007990118000000001,0.0,-0.007990118000000001,1054886.0876459999,1054886087646.0,33.0
